datetime,COCOSBUSD_open,COCOSBUSD_high,COCOSBUSD_low,COCOSBUSD_close
2022-02-23 07:00:00,1.2308,1.243,1.23,1.2364
2022-02-23 08:00:00,1.2393,1.2481,1.2296,1.2315
2022-02-23 09:00:00,1.2322,1.2333,1.2052,1.2052
2022-02-23 10:00:00,1.2057,1.2126,1.198,1.2015
2022-02-23 11:00:00,1.2015,1.2347,1.1927,1.2211
2022-02-23 12:00:00,1.2181,1.29,1.2157,1.2186
2022-02-23 13:00:00,1.2195,1.225,1.1938,1.1997
2022-02-23 14:00:00,1.2015,1.216,1.1868,1.1957
2022-02-23 15:00:00,1.1937,1.2069,1.1781,1.1968
2022-02-23 16:00:00,1.197,1.2202,1.1827,1.1937
2022-02-23 17:00:00,1.191,1.1961,1.1744,1.1847
2022-02-23 18:00:00,1.1834,1.1874,1.162,1.162
2022-02-23 19:00:00,1.1682,1.1788,1.1518,1.1592
2022-02-23 20:00:00,1.1602,1.1669,1.15,1.1593
2022-02-23 21:00:00,1.1572,1.1615,1.1393,1.1401
2022-02-23 22:00:00,1.1389,1.1389,1.0828,1.0894
2022-02-23 23:00:00,1.0924,1.0924,1.0528,1.0561
2022-02-24 00:00:00,1.0529,1.0539,1.0105,1.0142
2022-02-24 01:00:00,1.0158,1.0737,1.0145,1.0328
2022-02-24 02:00:00,1.03,1.0406,1.0,1.0277
2022-02-24 03:00:00,1.0237,1.0525,1.017,1.0293
2022-02-24 04:00:00,1.0259,1.042,1.0054,1.0207
2022-02-24 05:00:00,1.0179,1.0333,0.9938,1.0035
2022-02-24 06:00:00,1.002,1.0357,0.9969,1.0357
2022-02-24 07:00:00,1.0266,1.0333,1.014,1.0191
2022-02-24 08:00:00,1.0124,1.0329,1.0105,1.0227
2022-02-24 09:00:00,1.0183,1.039,1.0145,1.0369
2022-02-24 10:00:00,1.0348,1.0948,1.0348,1.0741
2022-02-24 11:00:00,1.0729,1.0906,1.0518,1.063
2022-02-24 12:00:00,1.0649,1.0794,1.0448,1.0608
2022-02-24 13:00:00,1.0574,1.0948,1.0568,1.0774
2022-02-24 14:00:00,1.0806,1.1091,1.0737,1.1091
2022-02-24 15:00:00,1.1097,1.17,1.0994,1.1219
2022-02-24 16:00:00,1.12,1.1203,1.1014,1.1107
2022-02-24 17:00:00,1.1107,1.1134,1.0687,1.0687
2022-02-24 18:00:00,1.0684,1.098,1.0684,1.098
2022-02-24 19:00:00,1.0956,1.1076,1.0928,1.093
2022-02-24 20:00:00,1.0948,1.1359,1.0948,1.1203
2022-02-24 21:00:00,1.1182,1.1424,1.1117,1.123
2022-02-24 22:00:00,1.121,1.1431,1.1132,1.1425
2022-02-24 23:00:00,1.1425,1.1425,1.124,1.1331
2022-02-25 00:00:00,1.1344,1.1353,1.1127,1.1213
2022-02-25 01:00:00,1.118,1.134,1.118,1.1316
2022-02-25 02:00:00,1.1318,1.153,1.1179,1.1209
2022-02-25 03:00:00,1.1234,1.1303,1.1102,1.1102
2022-02-25 04:00:00,1.1158,1.1172,1.0923,1.1141
2022-02-25 05:00:00,1.113,1.1151,1.1079,1.1106
2022-02-25 06:00:00,1.1078,1.1206,1.1024,1.1201
2022-02-25 07:00:00,1.1221,1.1476,1.1216,1.1436
2022-02-25 08:00:00,1.1453,1.1688,1.1417,1.1454
2022-02-25 09:00:00,1.144,1.1458,1.1322,1.1322
2022-02-25 10:00:00,1.1318,1.1551,1.1256,1.1511
2022-02-25 11:00:00,1.1469,1.1576,1.1389,1.1475
2022-02-25 12:00:00,1.145,1.1468,1.1282,1.1341
2022-02-25 13:00:00,1.1374,1.1374,1.1182,1.1183
2022-02-25 14:00:00,1.1231,1.1353,1.1182,1.1278
2022-02-25 15:00:00,1.1277,1.14,1.1185,1.1386
2022-02-25 16:00:00,1.1375,1.151,1.1375,1.1431
2022-02-25 17:00:00,1.1438,1.2341,1.1412,1.1541
2022-02-25 18:00:00,1.1541,1.1642,1.147,1.1527
2022-02-25 19:00:00,1.1526,1.1975,1.1526,1.1771
2022-02-25 20:00:00,1.1778,1.1819,1.1709,1.1737
2022-02-25 21:00:00,1.1737,1.1889,1.173,1.1745
2022-02-25 22:00:00,1.174,1.179,1.1606,1.1647
2022-02-25 23:00:00,1.164,1.1802,1.1629,1.1734
2022-02-26 00:00:00,1.1719,1.1762,1.1572,1.1572
2022-02-26 01:00:00,1.1602,1.2235,1.1485,1.1689
2022-02-26 02:00:00,1.1673,1.1713,1.1547,1.1655
2022-02-26 03:00:00,1.1642,1.1852,1.152,1.1548
2022-02-26 04:00:00,1.1601,1.1717,1.15,1.1597
2022-02-26 05:00:00,1.1593,1.1775,1.158,1.1731
2022-02-26 06:00:00,1.1781,1.1834,1.1624,1.1658
2022-02-26 07:00:00,1.1693,1.1717,1.1623,1.1623
2022-02-26 08:00:00,1.167,1.2199,1.1642,1.1707
2022-02-26 09:00:00,1.1732,1.1932,1.1729,1.1897
2022-02-26 10:00:00,1.19,1.1914,1.1775,1.1776
2022-02-26 11:00:00,1.1759,1.1847,1.1671,1.1752
2022-02-26 12:00:00,1.1717,1.2038,1.1715,1.19
2022-02-26 13:00:00,1.1926,1.2784,1.1924,1.225
2022-02-26 14:00:00,1.2257,1.2964,1.2165,1.2849
2022-02-26 15:00:00,1.285,1.2927,1.2507,1.2757
2022-02-26 16:00:00,1.273,1.2735,1.2347,1.2419
2022-02-26 17:00:00,1.2457,1.2602,1.222,1.2572
2022-02-26 18:00:00,1.2575,1.3275,1.2502,1.2806
2022-02-26 19:00:00,1.2827,1.2888,1.2157,1.2458
2022-02-26 20:00:00,1.2436,1.2858,1.2062,1.2286
2022-02-26 21:00:00,1.2295,1.2452,1.2035,1.2057
2022-02-26 22:00:00,1.2069,1.2282,1.2069,1.2235
2022-02-26 23:00:00,1.2181,1.2181,1.1882,1.1975
2022-02-27 00:00:00,1.1934,1.22,1.1881,1.2115
2022-02-27 01:00:00,1.2105,1.2641,1.2076,1.2455
2022-02-27 02:00:00,1.2417,1.28,1.2416,1.2576
2022-02-27 03:00:00,1.2557,1.2624,1.2286,1.2408
2022-02-27 04:00:00,1.2386,1.2657,1.2358,1.2489
2022-02-27 05:00:00,1.25,1.2631,1.2445,1.2521
2022-02-27 06:00:00,1.254,1.2565,1.2452,1.2465
2022-02-27 07:00:00,1.2486,1.28,1.2379,1.2476
2022-02-27 08:00:00,1.2448,1.2514,1.1938,1.2352
2022-02-27 09:00:00,1.2328,1.239,1.2059,1.2149
2022-02-27 10:00:00,1.2149,1.24,1.2139,1.2309
2022-02-27 11:00:00,1.2309,1.2309,1.212,1.2136
2022-02-27 12:00:00,1.2136,1.214,1.201,1.2075
2022-02-27 13:00:00,1.2008,1.2168,1.1952,1.2015
2022-02-27 14:00:00,1.1998,1.203,1.1333,1.1397
2022-02-27 15:00:00,1.1333,1.1685,1.1301,1.1488
2022-02-27 16:00:00,1.1487,1.1686,1.125,1.15
2022-02-27 17:00:00,1.1446,1.1584,1.1445,1.1544
2022-02-27 18:00:00,1.1536,1.1575,1.1382,1.146
2022-02-27 19:00:00,1.1422,1.1426,1.1146,1.1165
2022-02-27 20:00:00,1.1222,1.1584,1.1222,1.1428
2022-02-27 21:00:00,1.1451,1.1516,1.1272,1.1355
2022-02-27 22:00:00,1.1366,1.1413,1.1284,1.1401
2022-02-27 23:00:00,1.1402,1.1498,1.1372,1.1385
2022-02-28 00:00:00,1.1392,1.1659,1.1389,1.1405
2022-02-28 01:00:00,1.1416,1.184,1.1238,1.1484
2022-02-28 02:00:00,1.1487,1.1677,1.1451,1.1611
2022-02-28 03:00:00,1.1614,1.1723,1.1503,1.158
2022-02-28 04:00:00,1.1602,1.1658,1.1432,1.1432
2022-02-28 05:00:00,1.1424,1.1636,1.1401,1.1614
2022-02-28 06:00:00,1.1619,1.1701,1.1502,1.1679
2022-02-28 07:00:00,1.1705,1.1743,1.1562,1.1613
2022-02-28 08:00:00,1.1608,1.1668,1.1487,1.1545
2022-02-28 09:00:00,1.1517,1.1991,1.1517,1.1967
2022-02-28 10:00:00,1.1963,1.2171,1.1836,1.2079
2022-02-28 11:00:00,1.2129,1.2296,1.1941,1.2013
2022-02-28 12:00:00,1.1957,1.2155,1.1745,1.2063
2022-02-28 13:00:00,1.2128,1.229,1.1969,1.2113
2022-02-28 14:00:00,1.211,1.28,1.2075,1.2295
2022-02-28 15:00:00,1.2278,1.2407,1.2202,1.2375
2022-02-28 16:00:00,1.2341,1.2349,1.2187,1.224
2022-02-28 17:00:00,1.2272,1.2744,1.2272,1.2409
2022-02-28 18:00:00,1.2388,1.2552,1.2373,1.2415
2022-02-28 19:00:00,1.2427,1.2628,1.2427,1.2554
2022-02-28 20:00:00,1.255,1.2572,1.2383,1.2399
2022-02-28 21:00:00,1.24,1.24,1.2242,1.2335
2022-02-28 22:00:00,1.2317,1.238,1.2231,1.238
2022-02-28 23:00:00,1.239,1.2628,1.2368,1.2575
2022-03-01 00:00:00,1.256,1.273,1.25,1.2516
2022-03-01 01:00:00,1.2533,1.2993,1.2378,1.253
2022-03-01 02:00:00,1.253,1.2618,1.2438,1.2545
2022-03-01 03:00:00,1.2557,1.2742,1.2543,1.2654
2022-03-01 04:00:00,1.2624,1.2624,1.2401,1.243
2022-03-01 05:00:00,1.2417,1.2563,1.2371,1.2558
2022-03-01 06:00:00,1.2564,1.2624,1.2414,1.2514
2022-03-01 07:00:00,1.2539,1.2858,1.248,1.2689
2022-03-01 08:00:00,1.2729,1.2872,1.2608,1.2756
2022-03-01 09:00:00,1.2755,1.3431,1.2656,1.2681
2022-03-01 10:00:00,1.2764,1.2881,1.2446,1.2573
2022-03-01 11:00:00,1.2573,1.2681,1.2403,1.2505
2022-03-01 12:00:00,1.2514,1.2699,1.2446,1.2557
2022-03-01 13:00:00,1.2641,1.2732,1.2572,1.2702
2022-03-01 14:00:00,1.2671,1.27,1.2572,1.258
2022-03-01 15:00:00,1.2637,1.2693,1.256,1.2693
2022-03-01 16:00:00,1.2705,1.2752,1.2562,1.2576
2022-03-01 17:00:00,1.26,1.2661,1.2556,1.2616
2022-03-01 18:00:00,1.2609,1.2681,1.2543,1.2605
2022-03-01 19:00:00,1.261,1.2672,1.2157,1.2315
2022-03-01 20:00:00,1.2332,1.2405,1.2202,1.2294
2022-03-01 21:00:00,1.2279,1.239,1.224,1.239
2022-03-01 22:00:00,1.2396,1.2552,1.2323,1.2505
2022-03-01 23:00:00,1.2488,1.2578,1.2458,1.2458
2022-03-02 00:00:00,1.2464,1.2588,1.2458,1.2578
2022-03-02 01:00:00,1.2582,1.2605,1.2408,1.2408
2022-03-02 02:00:00,1.2403,1.2403,1.2272,1.2329
2022-03-02 03:00:00,1.2301,1.2446,1.2276,1.2327
2022-03-02 04:00:00,1.232,1.239,1.2272,1.233
2022-03-02 05:00:00,1.2332,1.2452,1.2331,1.2446
2022-03-02 06:00:00,1.2433,1.2556,1.2422,1.2446
2022-03-02 07:00:00,1.2446,1.2561,1.2322,1.245
2022-03-02 08:00:00,1.2411,1.2442,1.2053,1.2108
2022-03-02 09:00:00,1.214,1.2503,1.2134,1.2465
2022-03-02 10:00:00,1.2465,1.2578,1.2304,1.236
2022-03-02 11:00:00,1.2353,1.2418,1.2308,1.2367
2022-03-02 12:00:00,1.2333,1.2437,1.2165,1.2165
2022-03-02 13:00:00,1.2194,1.2279,1.2127,1.2151
2022-03-02 14:00:00,1.2156,1.2226,1.2096,1.218
2022-03-02 15:00:00,1.2191,1.2394,1.2113,1.2379
2022-03-02 16:00:00,1.232,1.24,1.2279,1.24
2022-03-02 17:00:00,1.24,1.2502,1.229,1.2362
2022-03-02 18:00:00,1.2302,1.2302,1.2211,1.2211
2022-03-02 19:00:00,1.2237,1.2365,1.2184,1.2282
2022-03-02 20:00:00,1.2289,1.2392,1.222,1.236
2022-03-02 21:00:00,1.236,1.2552,1.2282,1.2367
2022-03-02 22:00:00,1.2331,1.2393,1.191,1.2008
2022-03-02 23:00:00,1.1993,1.21,1.1987,1.2013
2022-03-03 00:00:00,1.2037,1.2062,1.2002,1.2002
2022-03-03 01:00:00,1.1998,1.2021,1.1848,1.2017
2022-03-03 02:00:00,1.2017,1.2119,1.2017,1.2049
2022-03-03 03:00:00,1.2106,1.2137,1.2001,1.2001
2022-03-03 04:00:00,1.2001,1.2065,1.1952,1.1952
2022-03-03 05:00:00,1.1957,1.2051,1.1939,1.2
2022-03-03 06:00:00,1.1994,1.2142,1.1994,1.2028
2022-03-03 07:00:00,1.2028,1.213,1.2006,1.2046
2022-03-03 08:00:00,1.2099,1.2282,1.2084,1.2282
2022-03-03 09:00:00,1.2218,1.2242,1.1993,1.2076
2022-03-03 10:00:00,1.2075,1.2106,1.175,1.1818
2022-03-03 11:00:00,1.1827,1.1932,1.173,1.1804
2022-03-03 12:00:00,1.1803,1.1863,1.1641,1.184
2022-03-03 13:00:00,1.1823,1.1894,1.172,1.18
2022-03-03 14:00:00,1.1804,1.1847,1.1764,1.182
2022-03-03 15:00:00,1.1794,1.1818,1.1641,1.1703
2022-03-03 16:00:00,1.1696,1.1723,1.1613,1.168
2022-03-03 17:00:00,1.1719,1.1951,1.1719,1.1782
2022-03-03 18:00:00,1.1781,1.1883,1.1685,1.1791
2022-03-03 19:00:00,1.1754,1.18,1.148,1.1507
2022-03-03 20:00:00,1.1503,1.1841,1.1417,1.1602
2022-03-03 21:00:00,1.1602,1.1642,1.1602,1.1628
2022-03-03 22:00:00,1.1632,1.1665,1.1463,1.156
2022-03-03 23:00:00,1.153,1.156,1.1456,1.1549
2022-03-04 00:00:00,1.1549,1.1592,1.1542,1.1554
2022-03-04 01:00:00,1.1578,1.1927,1.1561,1.1735
2022-03-04 02:00:00,1.175,1.175,1.1584,1.1625
2022-03-04 03:00:00,1.1621,1.1847,1.1562,1.1752
2022-03-04 04:00:00,1.1803,1.2146,1.1742,1.2127
2022-03-04 05:00:00,1.2089,1.2115,1.1886,1.1949
2022-03-04 06:00:00,1.1975,1.1975,1.1816,1.1845
2022-03-04 07:00:00,1.1834,1.185,1.1754,1.1799
2022-03-04 08:00:00,1.1815,1.19,1.1685,1.1685
2022-03-04 09:00:00,1.1717,1.1747,1.1543,1.1665
2022-03-04 10:00:00,1.1677,1.1694,1.1511,1.157
2022-03-04 11:00:00,1.1581,1.2179,1.1522,1.2069
2022-03-04 12:00:00,1.206,1.2207,1.1705,1.1862
2022-03-04 13:00:00,1.1862,1.1885,1.1678,1.1701
2022-03-04 14:00:00,1.1684,1.1731,1.1431,1.1446
2022-03-04 15:00:00,1.1416,1.1551,1.128,1.1423
2022-03-04 16:00:00,1.1467,1.152,1.14,1.1422
2022-03-04 17:00:00,1.1445,1.1553,1.1155,1.1363
2022-03-04 18:00:00,1.1363,1.138,1.1256,1.126
2022-03-04 19:00:00,1.1241,1.1262,1.1142,1.1169
2022-03-04 20:00:00,1.1169,1.1303,1.1126,1.1262
2022-03-04 21:00:00,1.1229,1.1238,1.1207,1.1208
2022-03-04 22:00:00,1.1201,1.1344,1.1197,1.1344
2022-03-04 23:00:00,1.1282,1.1289,1.1182,1.1212
2022-03-05 00:00:00,1.1238,1.1297,1.1207,1.1259
2022-03-05 01:00:00,1.1285,1.1487,1.1285,1.1358
2022-03-05 02:00:00,1.1339,1.1518,1.1338,1.1438
2022-03-05 03:00:00,1.1427,1.1509,1.139,1.1438
2022-03-05 04:00:00,1.145,1.1516,1.1321,1.1386
2022-03-05 05:00:00,1.1387,1.1393,1.1238,1.1384
2022-03-05 06:00:00,1.1357,1.1441,1.1356,1.1415
2022-03-05 07:00:00,1.1415,1.147,1.1415,1.1434
2022-03-05 08:00:00,1.1468,1.1488,1.138,1.138
2022-03-05 09:00:00,1.1377,1.1426,1.1368,1.1426
2022-03-05 10:00:00,1.1431,1.149,1.1401,1.149
2022-03-05 11:00:00,1.149,1.1646,1.1487,1.1501
2022-03-05 12:00:00,1.1518,1.166,1.1503,1.1539
2022-03-05 13:00:00,1.1544,1.1544,1.1409,1.147
2022-03-05 14:00:00,1.1483,1.1539,1.1483,1.1539
2022-03-05 15:00:00,1.1529,1.1608,1.1528,1.1556
2022-03-05 16:00:00,1.1549,1.1562,1.1449,1.1449
2022-03-05 17:00:00,1.1449,1.1482,1.1449,1.1467
2022-03-05 18:00:00,1.1497,1.1497,1.1478,1.1485
2022-03-05 19:00:00,1.1485,1.1605,1.1485,1.1595
2022-03-05 20:00:00,1.158,1.1591,1.1504,1.1504
2022-03-05 21:00:00,1.1487,1.158,1.1487,1.1542
2022-03-05 22:00:00,1.1533,1.1566,1.147,1.1472
2022-03-05 23:00:00,1.1483,1.1529,1.1363,1.1498
2022-03-06 00:00:00,1.152,1.1768,1.152,1.1664
2022-03-06 01:00:00,1.1676,1.1693,1.154,1.1551
2022-03-06 02:00:00,1.1539,1.1705,1.1465,1.1592
2022-03-06 03:00:00,1.1602,1.1694,1.1539,1.1694
2022-03-06 04:00:00,1.1694,1.2488,1.1694,1.1744
2022-03-06 05:00:00,1.1751,1.199,1.1554,1.1825
2022-03-06 06:00:00,1.1847,1.1879,1.1389,1.1586
2022-03-06 07:00:00,1.1602,1.1732,1.1528,1.1534
2022-03-06 08:00:00,1.1591,1.1664,1.1465,1.1536
2022-03-06 09:00:00,1.1511,1.1804,1.1391,1.1449
2022-03-06 10:00:00,1.1436,1.1443,1.1284,1.1443
2022-03-06 11:00:00,1.1429,1.1488,1.1293,1.1464
2022-03-06 12:00:00,1.1488,1.1961,1.1363,1.1783
2022-03-06 13:00:00,1.1766,1.1998,1.145,1.1507
2022-03-06 14:00:00,1.1525,1.1999,1.1395,1.1469
2022-03-06 15:00:00,1.1489,1.1592,1.1445,1.1525
2022-03-06 16:00:00,1.153,1.1578,1.1466,1.1495
2022-03-06 17:00:00,1.1499,1.165,1.1499,1.1555
2022-03-06 18:00:00,1.1564,1.1567,1.1302,1.1322
2022-03-06 19:00:00,1.131,1.1374,1.122,1.1241
2022-03-06 20:00:00,1.1305,1.1305,1.1202,1.1202
2022-03-06 21:00:00,1.1207,1.1374,1.0927,1.0982
2022-03-06 22:00:00,1.0983,1.1203,1.0831,1.1017
2022-03-06 23:00:00,1.1039,1.107,1.0981,1.0982
2022-03-07 00:00:00,1.0982,1.1178,1.0941,1.1097
2022-03-07 01:00:00,1.1085,1.1224,1.1084,1.1178
2022-03-07 02:00:00,1.1161,1.1293,1.1033,1.1076
2022-03-07 03:00:00,1.1059,1.1192,1.0849,1.0989
2022-03-07 04:00:00,1.0987,1.1125,1.0987,1.1023
2022-03-07 05:00:00,1.1046,1.1236,1.1014,1.1031
2022-03-07 06:00:00,1.1074,1.1211,1.1074,1.121
2022-03-07 07:00:00,1.121,1.1291,1.1141,1.1171
2022-03-07 08:00:00,1.1178,1.1355,1.1178,1.1351
2022-03-07 09:00:00,1.1354,1.1385,1.1304,1.1325
2022-03-07 10:00:00,1.1299,1.1355,1.12,1.1275
2022-03-07 11:00:00,1.1329,1.1459,1.1171,1.1357
2022-03-07 12:00:00,1.1334,1.1334,1.1146,1.1146
2022-03-07 13:00:00,1.1127,1.1128,1.0985,1.1094
2022-03-07 14:00:00,1.1094,1.1094,1.09,1.0952
2022-03-07 15:00:00,1.0907,1.1294,1.0849,1.1041
2022-03-07 16:00:00,1.1062,1.1167,1.078,1.0855
2022-03-07 17:00:00,1.0854,1.1271,1.0832,1.086
2022-03-07 18:00:00,1.0907,1.1103,1.0822,1.0875
2022-03-07 19:00:00,1.0867,1.1008,1.0795,1.0985
2022-03-07 20:00:00,1.0981,1.1076,1.0923,1.1017
2022-03-07 21:00:00,1.0961,1.1222,1.0959,1.1166
2022-03-07 22:00:00,1.1139,1.1187,1.11,1.1126
2022-03-07 23:00:00,1.1149,1.1269,1.1051,1.1077
2022-03-08 00:00:00,1.108,1.1262,1.0959,1.1059
2022-03-08 01:00:00,1.1061,1.1128,1.0969,1.1011
2022-03-08 02:00:00,1.1042,1.1276,1.0995,1.1039
2022-03-08 03:00:00,1.1039,1.1186,1.1039,1.1108
2022-03-08 04:00:00,1.1108,1.1158,1.1097,1.1142
2022-03-08 05:00:00,1.1157,1.1158,1.1038,1.1098
2022-03-08 06:00:00,1.1132,1.1139,1.1014,1.1069
2022-03-08 07:00:00,1.1077,1.1141,1.0959,1.1048
2022-03-08 08:00:00,1.1061,1.1072,1.0906,1.1012
2022-03-08 09:00:00,1.1033,1.1076,1.0959,1.0992
2022-03-08 10:00:00,1.0991,1.1014,1.084,1.0864
2022-03-08 11:00:00,1.0902,1.1157,1.081,1.0906
2022-03-08 12:00:00,1.0908,1.1042,1.0875,1.1021
2022-03-08 13:00:00,1.1056,1.1113,1.0996,1.1002
2022-03-08 14:00:00,1.0989,1.1009,1.0959,1.1001
2022-03-08 15:00:00,1.1032,1.1047,1.0904,1.0908
2022-03-08 16:00:00,1.0925,1.097,1.0897,1.0906
2022-03-08 17:00:00,1.0911,1.0911,1.0911,1.0911
2022-03-08 18:00:00,1.0895,1.0939,1.0861,1.0928
2022-03-08 19:00:00,1.0925,1.1017,1.092,1.1004
2022-03-08 20:00:00,1.1004,1.1076,1.0977,1.1039
2022-03-08 21:00:00,1.1047,1.1101,1.1045,1.1055
2022-03-08 22:00:00,1.1089,1.1344,1.1089,1.126
2022-03-08 23:00:00,1.131,1.1344,1.1227,1.1288
2022-03-09 00:00:00,1.1302,1.1308,1.1194,1.1247
2022-03-09 01:00:00,1.124,1.1344,1.124,1.1344
2022-03-09 02:00:00,1.1328,1.1379,1.1278,1.1325
2022-03-09 03:00:00,1.1343,1.1431,1.1254,1.1392
2022-03-09 04:00:00,1.1363,1.145,1.1363,1.144
2022-03-09 05:00:00,1.1459,1.1493,1.1312,1.134
2022-03-09 06:00:00,1.1374,1.1413,1.1311,1.1311
2022-03-09 07:00:00,1.1325,1.14,1.1165,1.1186
2022-03-09 08:00:00,1.124,1.1281,1.1151,1.1205
2022-03-09 09:00:00,1.1206,1.1355,1.1206,1.1275
2022-03-09 10:00:00,1.1278,1.1303,1.1219,1.1303
2022-03-09 11:00:00,1.1316,1.1563,1.1303,1.1418
2022-03-09 12:00:00,1.1473,1.1558,1.1322,1.136
2022-03-09 13:00:00,1.1321,1.1324,1.1223,1.1288
2022-03-09 14:00:00,1.1239,1.13,1.1182,1.1243
2022-03-09 15:00:00,1.1293,1.1303,1.1202,1.1235
2022-03-09 16:00:00,1.1207,1.1236,1.1178,1.1236
2022-03-09 17:00:00,1.1206,1.1206,1.1051,1.1086
2022-03-09 18:00:00,1.1086,1.1222,1.1086,1.1165
2022-03-09 19:00:00,1.1196,1.1219,1.1171,1.1206
2022-03-09 20:00:00,1.1213,1.1213,1.0996,1.1
2022-03-09 21:00:00,1.0996,1.1022,1.0962,1.0986
2022-03-09 22:00:00,1.0959,1.1002,1.0941,1.0941
2022-03-09 23:00:00,1.0951,1.0952,1.0676,1.0723
2022-03-10 00:00:00,1.07,1.0718,1.0608,1.067
2022-03-10 01:00:00,1.0683,1.0941,1.065,1.0905
2022-03-10 02:00:00,1.0905,1.0926,1.0706,1.0742
2022-03-10 03:00:00,1.0743,1.0946,1.0624,1.0889
2022-03-10 04:00:00,1.0889,1.1,1.0854,1.0903
2022-03-10 05:00:00,1.0875,1.0918,1.0795,1.0819
2022-03-10 06:00:00,1.0777,1.0808,1.073,1.0779
2022-03-10 07:00:00,1.0758,1.0846,1.0742,1.0774
2022-03-10 08:00:00,1.0782,1.0924,1.06,1.0673
2022-03-10 09:00:00,1.0648,1.1143,1.0648,1.0778
2022-03-10 10:00:00,1.0751,1.0852,1.0729,1.0789
2022-03-10 11:00:00,1.0827,1.0827,1.0714,1.0714
2022-03-10 12:00:00,1.0718,1.0794,1.0623,1.0677
2022-03-10 13:00:00,1.0687,1.1097,1.0648,1.0683
2022-03-10 14:00:00,1.0669,1.0724,1.065,1.0724
2022-03-10 15:00:00,1.0725,1.0843,1.0651,1.0843
2022-03-10 16:00:00,1.082,1.0932,1.082,1.0861
2022-03-10 17:00:00,1.0863,1.0892,1.0831,1.0854
2022-03-10 18:00:00,1.0855,1.0855,1.0795,1.081
2022-03-10 19:00:00,1.0789,1.0852,1.0756,1.0852
2022-03-10 20:00:00,1.0759,1.083,1.0729,1.078
2022-03-10 21:00:00,1.0777,1.0777,1.0664,1.0664
2022-03-10 22:00:00,1.0669,1.0729,1.0653,1.0729
2022-03-10 23:00:00,1.0725,1.0727,1.0666,1.0695
2022-03-11 00:00:00,1.0655,1.0715,1.0648,1.0715
2022-03-11 01:00:00,1.0715,1.0761,1.0687,1.0729
2022-03-11 02:00:00,1.0774,1.0795,1.0702,1.0731
2022-03-11 03:00:00,1.0731,1.0788,1.07,1.0788
2022-03-11 04:00:00,1.0768,1.0769,1.0765,1.0766
2022-03-11 05:00:00,1.0696,1.1448,1.0657,1.0738
2022-03-11 06:00:00,1.0738,1.1042,1.0654,1.0973
2022-03-11 07:00:00,1.099,1.1,1.085,1.0879
2022-03-11 08:00:00,1.0879,1.0886,1.0777,1.0838
2022-03-11 09:00:00,1.0839,1.0924,1.0814,1.0824
2022-03-11 10:00:00,1.0844,1.1488,1.0766,1.0986
2022-03-11 11:00:00,1.1004,1.1468,1.0941,1.1104
2022-03-11 12:00:00,1.1132,1.55,1.1074,1.272
2022-03-11 13:00:00,1.2767,1.3491,1.2269,1.253
2022-03-11 14:00:00,1.2491,1.304,1.2302,1.2456
2022-03-11 15:00:00,1.2437,1.2963,1.2384,1.2527
2022-03-11 16:00:00,1.2508,1.2648,1.2142,1.2245
2022-03-11 17:00:00,1.2216,1.3299,1.2035,1.2417
2022-03-11 18:00:00,1.2468,1.3187,1.2227,1.3187
2022-03-11 19:00:00,1.3154,1.3345,1.2317,1.2403
2022-03-11 20:00:00,1.2426,1.3077,1.2252,1.2293
2022-03-11 21:00:00,1.229,1.2356,1.2194,1.2318
2022-03-11 22:00:00,1.2258,1.2419,1.2089,1.2418
2022-03-11 23:00:00,1.242,1.2627,1.2308,1.2461
2022-03-12 00:00:00,1.2466,1.334,1.2445,1.3323
2022-03-12 01:00:00,1.3323,1.3465,1.2365,1.2558
2022-03-12 02:00:00,1.2554,1.2671,1.2392,1.24
2022-03-12 03:00:00,1.2426,1.2551,1.2342,1.2406
2022-03-12 04:00:00,1.2397,1.2431,1.2223,1.2244
2022-03-12 05:00:00,1.2254,1.2311,1.191,1.2068
2022-03-12 06:00:00,1.2068,1.2676,1.1944,1.2125
2022-03-12 07:00:00,1.2154,1.2452,1.2047,1.2233
2022-03-12 08:00:00,1.229,1.2671,1.2104,1.2364
2022-03-12 09:00:00,1.2321,1.3234,1.2156,1.267
2022-03-12 10:00:00,1.2669,1.2853,1.233,1.2482
2022-03-12 11:00:00,1.2468,1.2513,1.2351,1.2375
2022-03-12 12:00:00,1.2409,1.2423,1.2211,1.2264
2022-03-12 13:00:00,1.2261,1.2271,1.215,1.2179
2022-03-12 14:00:00,1.2144,1.215,1.1991,1.2129
2022-03-12 15:00:00,1.2112,1.2174,1.2071,1.2111
2022-03-12 16:00:00,1.2116,1.2282,1.2102,1.217
2022-03-12 17:00:00,1.2165,1.2165,1.2092,1.2092
2022-03-12 18:00:00,1.2089,1.2416,1.2007,1.2007
2022-03-12 19:00:00,1.2004,1.2051,1.1857,1.1873
2022-03-12 20:00:00,1.1883,1.2012,1.181,1.1838
2022-03-12 21:00:00,1.1831,1.1932,1.1742,1.1766
2022-03-12 22:00:00,1.1792,1.1806,1.1755,1.178
2022-03-12 23:00:00,1.178,1.181,1.1715,1.174
2022-03-13 00:00:00,1.174,1.1811,1.1726,1.1804
2022-03-13 01:00:00,1.1804,1.187,1.175,1.1818
2022-03-13 02:00:00,1.1803,1.2221,1.1641,1.2136
2022-03-13 03:00:00,1.2126,1.2136,1.1742,1.1919
