datetime,USDCEUR_open,USDCEUR_high,USDCEUR_low,USDCEUR_close
2022-03-01 08:00:00,0.8908,0.892,0.8908,0.8913
2022-03-01 09:00:00,0.8915,0.8934,0.8912,0.8931
2022-03-01 10:00:00,0.8931,0.895,0.8931,0.8945
2022-03-01 11:00:00,0.8946,0.8953,0.8942,0.8947
2022-03-01 12:00:00,0.8947,0.8962,0.8935,0.896
2022-03-01 13:00:00,0.896,0.8975,0.8956,0.8965
2022-03-01 14:00:00,0.8966,0.8976,0.8962,0.8967
2022-03-01 15:00:00,0.8967,0.8981,0.8965,0.8974
2022-03-01 16:00:00,0.8973,0.9003,0.897,0.9
2022-03-01 17:00:00,0.9,0.901,0.8987,0.8996
2022-03-01 18:00:00,0.8997,0.9006,0.8991,0.8992
2022-03-01 19:00:00,0.8992,0.8997,0.8985,0.899
2022-03-01 20:00:00,0.899,0.8993,0.8984,0.8984
2022-03-01 21:00:00,0.8985,0.8993,0.8982,0.8993
2022-03-01 22:00:00,0.8993,0.8993,0.8986,0.8993
2022-03-01 23:00:00,0.899,0.8993,0.8982,0.8982
2022-03-02 00:00:00,0.8983,0.8989,0.8983,0.8987
2022-03-02 01:00:00,0.8986,0.8991,0.8982,0.8989
2022-03-02 02:00:00,0.8989,0.8996,0.8987,0.8988
2022-03-02 03:00:00,0.8989,0.8995,0.8989,0.8995
2022-03-02 04:00:00,0.8993,0.8994,0.8991,0.8993
2022-03-02 05:00:00,0.8993,0.8997,0.8991,0.8995
2022-03-02 06:00:00,0.8996,0.9008,0.8994,0.9007
2022-03-02 07:00:00,0.9006,0.9019,0.9003,0.9017
2022-03-02 08:00:00,0.9016,0.9024,0.9012,0.9021
2022-03-02 09:00:00,0.902,0.9041,0.894,0.9023
2022-03-02 10:00:00,0.9023,0.9027,0.9011,0.9014
2022-03-02 11:00:00,0.9011,0.902,0.9009,0.9012
2022-03-02 12:00:00,0.9011,0.9012,0.8997,0.8999
2022-03-02 13:00:00,0.9002,0.9014,0.9002,0.9003
2022-03-02 14:00:00,0.9004,0.9025,0.9004,0.9015
2022-03-02 15:00:00,0.9016,0.9041,0.9014,0.9036
2022-03-02 16:00:00,0.9036,0.9036,0.8978,0.9005
2022-03-02 17:00:00,0.9006,0.9023,0.9006,0.9009
2022-03-02 18:00:00,0.9009,0.9009,0.8986,0.8988
2022-03-02 19:00:00,0.8986,0.8992,0.8981,0.899
2022-03-02 20:00:00,0.899,0.8993,0.8985,0.8988
2022-03-02 21:00:00,0.8988,0.8992,0.8985,0.8992
2022-03-02 22:00:00,0.8992,0.8995,0.8984,0.8994
2022-03-02 23:00:00,0.8994,0.8997,0.899,0.8996
2022-03-03 00:00:00,0.8996,0.9003,0.8995,0.9002
2022-03-03 01:00:00,0.9003,0.9009,0.9003,0.9009
2022-03-03 02:00:00,0.9006,0.9014,0.9001,0.9001
2022-03-03 03:00:00,0.9001,0.901,0.9001,0.9007
2022-03-03 04:00:00,0.9005,0.9008,0.9005,0.9007
2022-03-03 05:00:00,0.9007,0.9008,0.9001,0.9005
2022-03-03 06:00:00,0.9004,0.901,0.9002,0.9002
2022-03-03 07:00:00,0.9003,0.9014,0.9002,0.9011
2022-03-03 08:00:00,0.9011,0.902,0.9009,0.9014
2022-03-03 09:00:00,0.9015,0.9029,0.9015,0.9023
2022-03-03 10:00:00,0.9022,0.9024,0.8981,0.9015
2022-03-03 11:00:00,0.9015,0.9027,0.9015,0.9023
2022-03-03 12:00:00,0.9023,0.9032,0.9012,0.9031
2022-03-03 13:00:00,0.903,0.9038,0.9023,0.9023
2022-03-03 14:00:00,0.9026,0.9031,0.9014,0.9023
2022-03-03 15:00:00,0.9024,0.9043,0.9022,0.9039
2022-03-03 16:00:00,0.9039,0.9057,0.9037,0.9045
2022-03-03 17:00:00,0.9046,0.9056,0.9037,0.9048
2022-03-03 18:00:00,0.9047,0.9048,0.9036,0.9038
2022-03-03 19:00:00,0.9038,0.9045,0.9037,0.9044
2022-03-03 20:00:00,0.9044,0.9045,0.9035,0.9035
2022-03-03 21:00:00,0.9035,0.9038,0.9033,0.9033
2022-03-03 22:00:00,0.9034,0.9036,0.903,0.9034
2022-03-03 23:00:00,0.9036,0.9038,0.9035,0.9037
2022-03-04 00:00:00,0.9037,0.9081,0.9036,0.9076
2022-03-04 01:00:00,0.9076,0.9078,0.9056,0.9057
2022-03-04 02:00:00,0.9056,0.9068,0.9052,0.9067
2022-03-04 03:00:00,0.9069,0.9073,0.9067,0.9069
2022-03-04 04:00:00,0.9067,0.9068,0.9059,0.9062
2022-03-04 05:00:00,0.9063,0.907,0.9059,0.907
2022-03-04 06:00:00,0.9069,0.9078,0.9066,0.9077
2022-03-04 07:00:00,0.9079,0.9086,0.9075,0.9084
2022-03-04 08:00:00,0.9084,0.9089,0.9081,0.9081
2022-03-04 09:00:00,0.908,0.9083,0.907,0.9081
2022-03-04 10:00:00,0.9079,0.9093,0.9079,0.9093
2022-03-04 11:00:00,0.9092,0.9116,0.9091,0.9112
2022-03-04 12:00:00,0.9112,0.9219,0.9112,0.9139
2022-03-04 13:00:00,0.9139,0.9182,0.9139,0.917
2022-03-04 14:00:00,0.917,0.9176,0.9116,0.917
2022-03-04 15:00:00,0.9168,0.9172,0.9157,0.9159
2022-03-04 16:00:00,0.9158,0.9165,0.9156,0.9165
2022-03-04 17:00:00,0.9165,0.9166,0.9154,0.9157
2022-03-04 18:00:00,0.9157,0.9157,0.914,0.915
2022-03-04 19:00:00,0.915,0.9163,0.9142,0.9161
2022-03-04 20:00:00,0.916,0.916,0.9144,0.9146
2022-03-04 21:00:00,0.9148,0.9154,0.9146,0.915
2022-03-04 22:00:00,0.9151,0.9154,0.9149,0.915
2022-03-04 23:00:00,0.915,0.9153,0.9149,0.9151
2022-03-05 00:00:00,0.9151,0.9154,0.9151,0.9152
2022-03-05 01:00:00,0.9153,0.9155,0.9152,0.9152
2022-03-05 02:00:00,0.9154,0.9154,0.9151,0.9151
2022-03-05 03:00:00,0.9151,0.9154,0.9151,0.9152
2022-03-05 04:00:00,0.9152,0.9156,0.9151,0.9154
2022-03-05 05:00:00,0.9154,0.9156,0.9152,0.9156
2022-03-05 06:00:00,0.9156,0.916,0.9154,0.9158
2022-03-05 07:00:00,0.916,0.9164,0.9154,0.9162
2022-03-05 08:00:00,0.9164,0.9168,0.9161,0.9166
2022-03-05 09:00:00,0.9166,0.9166,0.9161,0.9164
2022-03-05 10:00:00,0.9164,0.9166,0.916,0.916
2022-03-05 11:00:00,0.9162,0.9162,0.9154,0.916
2022-03-05 12:00:00,0.916,0.9163,0.9154,0.9162
2022-03-05 13:00:00,0.9161,0.9163,0.9158,0.9159
2022-03-05 14:00:00,0.9159,0.9161,0.907,0.9156
2022-03-05 15:00:00,0.9157,0.9158,0.9155,0.9156
2022-03-05 16:00:00,0.9156,0.9164,0.9156,0.916
2022-03-05 17:00:00,0.916,0.9163,0.916,0.916
2022-03-05 18:00:00,0.9162,0.9163,0.9152,0.9156
2022-03-05 19:00:00,0.9156,0.9161,0.9156,0.9158
2022-03-05 20:00:00,0.9158,0.9162,0.9157,0.9161
2022-03-05 21:00:00,0.916,0.9162,0.9155,0.9155
2022-03-05 22:00:00,0.9155,0.9232,0.9155,0.9157
2022-03-05 23:00:00,0.9157,0.9159,0.9156,0.9157
2022-03-06 00:00:00,0.9157,0.9157,0.9154,0.9154
2022-03-06 01:00:00,0.9154,0.9158,0.9154,0.9156
2022-03-06 02:00:00,0.9156,0.916,0.9155,0.9158
2022-03-06 03:00:00,0.9158,0.9158,0.9154,0.9157
2022-03-06 04:00:00,0.9156,0.9159,0.9152,0.9154
2022-03-06 05:00:00,0.9152,0.9154,0.9152,0.9152
2022-03-06 06:00:00,0.9152,0.9156,0.9152,0.9155
2022-03-06 07:00:00,0.9156,0.9157,0.9154,0.9156
2022-03-06 08:00:00,0.9156,0.9157,0.9154,0.9156
2022-03-06 09:00:00,0.9156,0.9158,0.9154,0.9157
2022-03-06 10:00:00,0.9154,0.9161,0.9153,0.9157
2022-03-06 11:00:00,0.9157,0.925,0.9157,0.916
2022-03-06 12:00:00,0.916,0.9162,0.9158,0.9162
2022-03-06 13:00:00,0.9162,0.9163,0.9158,0.9161
2022-03-06 14:00:00,0.9161,0.9161,0.9153,0.9154
2022-03-06 15:00:00,0.9154,0.9156,0.9153,0.9156
2022-03-06 16:00:00,0.9155,0.9158,0.9153,0.9154
2022-03-06 17:00:00,0.9154,0.9158,0.9154,0.9158
2022-03-06 18:00:00,0.9158,0.9158,0.9151,0.9152
2022-03-06 19:00:00,0.9152,0.9157,0.9152,0.9155
2022-03-06 20:00:00,0.9155,0.9156,0.9152,0.9156
2022-03-06 21:00:00,0.9153,0.9157,0.9152,0.9154
2022-03-06 22:00:00,0.9153,0.9159,0.915,0.9156
2022-03-06 23:00:00,0.9159,0.9202,0.9159,0.9197
2022-03-07 00:00:00,0.9202,0.9205,0.919,0.9205
2022-03-07 01:00:00,0.9209,0.9238,0.9209,0.9226
2022-03-07 02:00:00,0.9226,0.923,0.9217,0.9222
2022-03-07 03:00:00,0.9224,0.9224,0.9196,0.9202
2022-03-07 04:00:00,0.9202,0.9209,0.9198,0.9198
2022-03-07 05:00:00,0.9201,0.9204,0.919,0.9202
2022-03-07 06:00:00,0.9202,0.9202,0.9192,0.92
2022-03-07 07:00:00,0.9199,0.9199,0.9181,0.9196
2022-03-07 08:00:00,0.9196,0.9211,0.9187,0.9208
2022-03-07 09:00:00,0.921,0.9217,0.9204,0.9215
2022-03-07 10:00:00,0.9216,0.9255,0.9215,0.9235
2022-03-07 11:00:00,0.9235,0.9238,0.9209,0.9214
2022-03-07 12:00:00,0.9214,0.9215,0.9165,0.9185
2022-03-07 13:00:00,0.9187,0.9189,0.9169,0.9183
2022-03-07 14:00:00,0.918,0.9186,0.9158,0.9186
2022-03-07 15:00:00,0.9184,0.9207,0.9182,0.9198
2022-03-07 16:00:00,0.9199,0.9217,0.9191,0.9214
2022-03-07 17:00:00,0.9211,0.9211,0.919,0.9198
2022-03-07 18:00:00,0.9197,0.92,0.918,0.9194
2022-03-07 19:00:00,0.9194,0.9222,0.9189,0.9222
2022-03-07 20:00:00,0.922,0.9221,0.9205,0.9206
2022-03-07 21:00:00,0.9205,0.9221,0.9205,0.9219
2022-03-07 22:00:00,0.9219,0.9221,0.9215,0.9215
2022-03-07 23:00:00,0.9215,0.9216,0.92,0.9208
2022-03-08 00:00:00,0.9209,0.9219,0.9205,0.9214
2022-03-08 01:00:00,0.9213,0.9216,0.9199,0.9201
2022-03-08 02:00:00,0.9201,0.9202,0.9194,0.9199
2022-03-08 03:00:00,0.9196,0.9202,0.9195,0.9202
2022-03-08 04:00:00,0.92,0.9204,0.9199,0.9201
2022-03-08 05:00:00,0.92,0.921,0.9199,0.9207
2022-03-08 06:00:00,0.9207,0.9212,0.9197,0.921
2022-03-08 07:00:00,0.9212,0.9213,0.9198,0.9209
2022-03-08 08:00:00,0.9209,0.921,0.9162,0.9177
2022-03-08 09:00:00,0.9177,0.92,0.9174,0.9191
2022-03-08 10:00:00,0.9193,0.9206,0.9176,0.918
2022-03-08 11:00:00,0.9183,0.9192,0.9179,0.9184
2022-03-08 12:00:00,0.9187,0.9187,0.9165,0.9173
2022-03-08 13:00:00,0.9174,0.9188,0.9168,0.917
2022-03-08 14:00:00,0.9167,0.9174,0.9162,0.9173
2022-03-08 15:00:00,0.9175,0.9197,0.9174,0.9195
2022-03-08 16:00:00,0.9196,0.9199,0.9186,0.9195
2022-03-08 17:00:00,0.9196,0.9196,0.913,0.914
2022-03-08 18:00:00,0.9139,0.9166,0.9131,0.9162
2022-03-08 19:00:00,0.9164,0.9175,0.9164,0.9171
2022-03-08 20:00:00,0.917,0.9177,0.9122,0.9172
2022-03-08 21:00:00,0.9171,0.9181,0.917,0.9181
2022-03-08 22:00:00,0.918,0.9182,0.9175,0.9175
2022-03-08 23:00:00,0.9177,0.9186,0.9173,0.9179
2022-03-09 00:00:00,0.9179,0.9181,0.9168,0.9168
2022-03-09 01:00:00,0.9168,0.9169,0.9161,0.9163
2022-03-09 02:00:00,0.9163,0.9165,0.9159,0.9163
2022-03-09 03:00:00,0.9163,0.9167,0.9159,0.9166
2022-03-09 04:00:00,0.9166,0.9167,0.9156,0.9159
2022-03-09 05:00:00,0.9159,0.916,0.9151,0.9159
2022-03-09 06:00:00,0.9157,0.916,0.915,0.916
2022-03-09 07:00:00,0.916,0.9204,0.9155,0.9161
2022-03-09 08:00:00,0.916,0.9162,0.9128,0.9133
2022-03-09 09:00:00,0.9132,0.9138,0.9116,0.9118
2022-03-09 10:00:00,0.9117,0.9119,0.91,0.9119
2022-03-09 11:00:00,0.9119,0.9136,0.9116,0.9116
2022-03-09 12:00:00,0.9116,0.912,0.9104,0.9107
2022-03-09 13:00:00,0.9107,0.9107,0.9079,0.9082
2022-03-09 14:00:00,0.9079,0.9085,0.9053,0.9064
2022-03-09 15:00:00,0.9065,0.9078,0.9055,0.9056
2022-03-09 16:00:00,0.9058,0.9058,0.902,0.9034
2022-03-09 17:00:00,0.9034,0.9038,0.9014,0.9014
2022-03-09 18:00:00,0.9018,0.9036,0.9018,0.9035
2022-03-09 19:00:00,0.9034,0.9037,0.902,0.902
2022-03-09 20:00:00,0.9024,0.9037,0.9022,0.9033
2022-03-09 21:00:00,0.9032,0.9035,0.9027,0.9027
2022-03-09 22:00:00,0.9027,0.9033,0.9024,0.9033
2022-03-09 23:00:00,0.9033,0.9035,0.903,0.9034
2022-03-10 00:00:00,0.9034,0.9049,0.9031,0.9047
2022-03-10 01:00:00,0.9047,0.9055,0.9046,0.905
2022-03-10 02:00:00,0.9051,0.9052,0.9042,0.9045
2022-03-10 03:00:00,0.9045,0.9053,0.9043,0.9043
2022-03-10 04:00:00,0.9043,0.9048,0.9042,0.9047
2022-03-10 05:00:00,0.9044,0.9049,0.9044,0.9046
2022-03-10 06:00:00,0.9046,0.905,0.9039,0.905
2022-03-10 07:00:00,0.9049,0.9053,0.8999,0.9044
2022-03-10 08:00:00,0.9047,0.9072,0.9047,0.9061
2022-03-10 09:00:00,0.9061,0.9063,0.9042,0.9063
2022-03-10 10:00:00,0.906,0.9073,0.9058,0.9069
2022-03-10 11:00:00,0.9068,0.9071,0.9057,0.9065
2022-03-10 12:00:00,0.9063,0.9069,0.9007,0.9016
2022-03-10 13:00:00,0.9016,0.905,0.9014,0.9044
2022-03-10 14:00:00,0.9043,0.9093,0.9035,0.9084
2022-03-10 15:00:00,0.9087,0.9106,0.908,0.9083
2022-03-10 16:00:00,0.9083,0.9098,0.9083,0.9098
2022-03-10 17:00:00,0.9094,0.9105,0.9084,0.9103
2022-03-10 18:00:00,0.9105,0.911,0.9102,0.911
2022-03-10 19:00:00,0.911,0.911,0.9103,0.9108
2022-03-10 20:00:00,0.911,0.9111,0.9105,0.9111
2022-03-10 21:00:00,0.9115,0.9116,0.9106,0.9106
2022-03-10 22:00:00,0.9106,0.911,0.91,0.91
2022-03-10 23:00:00,0.9103,0.9103,0.9083,0.9083
2022-03-11 00:00:00,0.9083,0.9094,0.9078,0.9094
2022-03-11 01:00:00,0.9093,0.9105,0.909,0.9102
2022-03-11 02:00:00,0.9095,0.9101,0.9092,0.9098
2022-03-11 03:00:00,0.9096,0.91,0.909,0.909
2022-03-11 04:00:00,0.9091,0.9093,0.9086,0.9093
2022-03-11 05:00:00,0.9087,0.9096,0.9086,0.9091
2022-03-11 06:00:00,0.9091,0.9097,0.909,0.9094
2022-03-11 07:00:00,0.9093,0.911,0.909,0.911
2022-03-11 08:00:00,0.911,0.9121,0.9102,0.9112
2022-03-11 09:00:00,0.9113,0.9124,0.9107,0.9119
2022-03-11 10:00:00,0.9118,0.9119,0.9107,0.9113
2022-03-11 11:00:00,0.9111,0.9112,0.9069,0.9083
2022-03-11 12:00:00,0.9082,0.911,0.9072,0.9101
2022-03-11 13:00:00,0.91,0.9107,0.909,0.9098
2022-03-11 14:00:00,0.9097,0.9116,0.9097,0.9108
2022-03-11 15:00:00,0.9109,0.9136,0.9109,0.9125
2022-03-11 16:00:00,0.9124,0.9151,0.9122,0.9149
2022-03-11 17:00:00,0.9149,0.9169,0.9149,0.9164
2022-03-11 18:00:00,0.9166,0.9177,0.9162,0.9174
2022-03-11 19:00:00,0.9175,0.9175,0.914,0.917
2022-03-11 20:00:00,0.917,0.9175,0.9169,0.9172
2022-03-11 21:00:00,0.9171,0.9172,0.9165,0.9168
2022-03-11 22:00:00,0.9172,0.9174,0.9167,0.9169
2022-03-11 23:00:00,0.9169,0.917,0.9167,0.9168
2022-03-12 00:00:00,0.9168,0.9168,0.9166,0.9168
2022-03-12 01:00:00,0.9168,0.9168,0.9166,0.9167
2022-03-12 02:00:00,0.9167,0.9169,0.9166,0.9168
2022-03-12 03:00:00,0.9168,0.917,0.9167,0.9169
2022-03-12 04:00:00,0.917,0.917,0.9167,0.9169
2022-03-12 05:00:00,0.9168,0.917,0.9168,0.917
2022-03-12 06:00:00,0.917,0.9171,0.9168,0.9171
2022-03-12 07:00:00,0.9168,0.9172,0.9168,0.9169
2022-03-12 08:00:00,0.9169,0.9171,0.9168,0.9169
2022-03-12 09:00:00,0.9168,0.9175,0.9168,0.9169
2022-03-12 10:00:00,0.917,0.9172,0.9168,0.9169
2022-03-12 11:00:00,0.9171,0.9174,0.9168,0.9168
2022-03-12 12:00:00,0.9168,0.917,0.9165,0.9169
2022-03-12 13:00:00,0.9168,0.917,0.9168,0.9169
2022-03-12 14:00:00,0.9169,0.9171,0.9168,0.917
2022-03-12 15:00:00,0.917,0.9171,0.9168,0.9168
2022-03-12 16:00:00,0.9168,0.9171,0.9168,0.9171
2022-03-12 17:00:00,0.917,0.917,0.9168,0.917
2022-03-12 18:00:00,0.9168,0.917,0.9168,0.9169
2022-03-12 19:00:00,0.917,0.9173,0.9169,0.9172
2022-03-12 20:00:00,0.9172,0.9174,0.9171,0.9171
2022-03-12 21:00:00,0.9171,0.9172,0.9169,0.9172
2022-03-12 22:00:00,0.9171,0.9173,0.917,0.9171
2022-03-12 23:00:00,0.9173,0.9175,0.9115,0.9172
2022-03-13 00:00:00,0.9173,0.9174,0.9173,0.9174
2022-03-13 01:00:00,0.9173,0.9174,0.9171,0.9173
2022-03-13 02:00:00,0.9173,0.9173,0.9171,0.9171
2022-03-13 03:00:00,0.9172,0.9174,0.9171,0.9171
2022-03-13 04:00:00,0.9172,0.9172,0.9169,0.9169
2022-03-13 05:00:00,0.9169,0.9171,0.9169,0.917
2022-03-13 06:00:00,0.917,0.9171,0.9169,0.9169
2022-03-13 07:00:00,0.917,0.9171,0.9168,0.9168
2022-03-13 08:00:00,0.9168,0.917,0.9168,0.9168
2022-03-13 09:00:00,0.9168,0.9182,0.9168,0.917
2022-03-13 10:00:00,0.9171,0.9171,0.9168,0.9171
2022-03-13 11:00:00,0.917,0.9172,0.9162,0.9169
2022-03-13 12:00:00,0.9169,0.9173,0.9167,0.9172
2022-03-13 13:00:00,0.9173,0.9173,0.917,0.9171
2022-03-13 14:00:00,0.9172,0.9173,0.917,0.9171
2022-03-13 15:00:00,0.9171,0.9172,0.9166,0.9166
2022-03-13 16:00:00,0.9164,0.9168,0.9163,0.9167
2022-03-13 17:00:00,0.9166,0.9168,0.916,0.9162
2022-03-13 18:00:00,0.916,0.917,0.916,0.9164
2022-03-13 19:00:00,0.9164,0.9164,0.9161,0.9164
2022-03-13 20:00:00,0.9164,0.9166,0.9159,0.9162
2022-03-13 21:00:00,0.9163,0.9163,0.9157,0.9157
2022-03-13 22:00:00,0.9161,0.9161,0.9145,0.9156
2022-03-13 23:00:00,0.9157,0.9158,0.9147,0.915
2022-03-14 00:00:00,0.915,0.9158,0.915,0.9152
2022-03-14 01:00:00,0.9152,0.916,0.9146,0.9158
2022-03-14 02:00:00,0.9159,0.917,0.9158,0.9164
2022-03-14 03:00:00,0.9164,0.9168,0.9163,0.9168
2022-03-14 04:00:00,0.9168,0.9172,0.9162,0.9162
2022-03-14 05:00:00,0.9163,0.9167,0.9162,0.9166
2022-03-14 06:00:00,0.9168,0.9169,0.9158,0.9161
2022-03-14 07:00:00,0.9161,0.9164,0.9142,0.9146
2022-03-14 08:00:00,0.9146,0.9147,0.9124,0.9129
2022-03-14 09:00:00,0.9129,0.9136,0.9102,0.9109
2022-03-14 10:00:00,0.9109,0.9125,0.9105,0.9123
2022-03-14 11:00:00,0.9124,0.914,0.9121,0.914
2022-03-14 12:00:00,0.9138,0.9138,0.9124,0.9128
2022-03-14 13:00:00,0.9128,0.9143,0.9095,0.9139
2022-03-14 14:00:00,0.9139,0.914,0.9117,0.9122
2022-03-14 15:00:00,0.9122,0.9123,0.9105,0.9111
2022-03-14 16:00:00,0.9111,0.9117,0.9099,0.9115
2022-03-14 17:00:00,0.9115,0.9123,0.9111,0.9115
2022-03-14 18:00:00,0.9112,0.9127,0.9112,0.9127
2022-03-14 19:00:00,0.9128,0.9135,0.9113,0.9133
2022-03-14 20:00:00,0.9133,0.9144,0.9133,0.9144
2022-03-14 21:00:00,0.9141,0.9146,0.9135,0.9138
2022-03-14 22:00:00,0.9141,0.9142,0.9108,0.9142
2022-03-14 23:00:00,0.9141,0.9148,0.9139,0.914
2022-03-15 00:00:00,0.9139,0.9139,0.913,0.9133
2022-03-15 01:00:00,0.9132,0.9138,0.9128,0.913
2022-03-15 02:00:00,0.9127,0.9127,0.9114,0.9116
2022-03-15 03:00:00,0.9116,0.9117,0.911,0.9113
2022-03-15 04:00:00,0.9112,0.9114,0.9107,0.9107
2022-03-15 05:00:00,0.9107,0.9111,0.9107,0.9109
2022-03-15 06:00:00,0.911,0.9118,0.9106,0.9117
2022-03-15 07:00:00,0.9115,0.9118,0.9082,0.909
2022-03-15 08:00:00,0.9091,0.9102,0.9081,0.9095
2022-03-15 09:00:00,0.9096,0.91,0.9089,0.9093
2022-03-15 10:00:00,0.9094,0.9099,0.9091,0.9097
2022-03-15 11:00:00,0.9097,0.9111,0.9095,0.9107
2022-03-15 12:00:00,0.9104,0.9104,0.9091,0.91
2022-03-15 13:00:00,0.9101,0.9113,0.9094,0.9095
2022-03-15 14:00:00,0.9096,0.911,0.9093,0.9108
2022-03-15 15:00:00,0.9108,0.9124,0.9099,0.9114
2022-03-15 16:00:00,0.9114,0.9141,0.9114,0.9134
2022-03-15 17:00:00,0.9133,0.9143,0.9132,0.9143
2022-03-15 18:00:00,0.9143,0.915,0.9141,0.9141
2022-03-15 19:00:00,0.9141,0.9143,0.9128,0.9128
2022-03-15 20:00:00,0.9128,0.9138,0.9127,0.9127
2022-03-15 21:00:00,0.9128,0.9132,0.9124,0.9132
2022-03-15 22:00:00,0.9132,0.9132,0.912,0.9123
2022-03-15 23:00:00,0.912,0.9126,0.9115,0.9119
2022-03-16 00:00:00,0.9118,0.9124,0.9114,0.9124
2022-03-16 01:00:00,0.9123,0.9123,0.9117,0.9117
2022-03-16 02:00:00,0.9118,0.9119,0.9107,0.9111
2022-03-16 03:00:00,0.9112,0.9118,0.9111,0.9118
2022-03-16 04:00:00,0.9116,0.9117,0.9114,0.9115
2022-03-16 05:00:00,0.9113,0.9113,0.911,0.911
2022-03-16 06:00:00,0.9111,0.9114,0.9109,0.911
2022-03-16 07:00:00,0.9111,0.9128,0.9109,0.9126
2022-03-16 08:00:00,0.9125,0.9125,0.909,0.91
2022-03-16 09:00:00,0.9098,0.9109,0.9081,0.9105
2022-03-16 10:00:00,0.9104,0.9107,0.9083,0.9095
2022-03-16 11:00:00,0.9095,0.9095,0.9075,0.9082
2022-03-16 12:00:00,0.9082,0.9105,0.9082,0.9103
2022-03-16 13:00:00,0.9101,0.9103,0.909,0.9094
2022-03-16 14:00:00,0.9093,0.9104,0.9062,0.9084
2022-03-16 15:00:00,0.9086,0.9101,0.908,0.9101
2022-03-16 16:00:00,0.9101,0.9101,0.9082,0.9092
2022-03-16 17:00:00,0.9096,0.9123,0.9094,0.912
2022-03-16 18:00:00,0.9111,0.9133,0.9088,0.9093
2022-03-16 19:00:00,0.9093,0.91,0.899,0.9057
2022-03-16 20:00:00,0.9057,0.9066,0.9056,0.9059
2022-03-16 21:00:00,0.9062,0.9066,0.9059,0.9061
2022-03-16 22:00:00,0.9061,0.9079,0.9061,0.9073
2022-03-16 23:00:00,0.9072,0.9074,0.9068,0.9071
2022-03-17 00:00:00,0.9071,0.9071,0.9048,0.9048
2022-03-17 01:00:00,0.905,0.9064,0.9048,0.9059
2022-03-17 02:00:00,0.9061,0.9065,0.9056,0.9058
2022-03-17 03:00:00,0.9059,0.9062,0.9057,0.9061
2022-03-17 04:00:00,0.906,0.9066,0.906,0.9061
2022-03-17 05:00:00,0.9061,0.907,0.9061,0.9069
2022-03-17 06:00:00,0.907,0.907,0.9058,0.9058
2022-03-17 07:00:00,0.9058,0.9063,0.9052,0.9055
2022-03-17 08:00:00,0.9055,0.9055,0.9039,0.9052
2022-03-17 09:00:00,0.9052,0.906,0.9042,0.9049
2022-03-17 10:00:00,0.9055,0.9068,0.9055,0.9056
2022-03-17 11:00:00,0.9055,0.9055,0.9042,0.9042
2022-03-17 12:00:00,0.9044,0.9058,0.9044,0.9056
2022-03-17 13:00:00,0.9057,0.9057,0.9036,0.9036
2022-03-17 14:00:00,0.9034,0.9038,0.9022,0.903
2022-03-17 15:00:00,0.9027,0.9027,0.9001,0.9002
2022-03-17 16:00:00,0.9003,0.9004,0.8984,0.8984
2022-03-17 17:00:00,0.8984,0.899,0.8978,0.899
2022-03-17 18:00:00,0.899,0.9011,0.8988,0.901
2022-03-17 19:00:00,0.9011,0.9016,0.9009,0.9013
2022-03-17 20:00:00,0.9013,0.902,0.9012,0.902
2022-03-17 21:00:00,0.9017,0.902,0.9013,0.9017
2022-03-17 22:00:00,0.9014,0.9017,0.9007,0.9013
2022-03-17 23:00:00,0.9013,0.9018,0.9009,0.9011
2022-03-18 00:00:00,0.9008,0.9008,0.8997,0.9008
2022-03-18 01:00:00,0.9009,0.902,0.9006,0.902
2022-03-18 02:00:00,0.9019,0.9024,0.9019,0.9022
2022-03-18 03:00:00,0.902,0.9026,0.9019,0.9024
2022-03-18 04:00:00,0.9024,0.9026,0.9019,0.9025
2022-03-18 05:00:00,0.9027,0.9029,0.9021,0.9025
2022-03-18 06:00:00,0.9022,0.9025,0.9017,0.9021
2022-03-18 07:00:00,0.9021,0.9032,0.902,0.9029
2022-03-18 08:00:00,0.903,0.9045,0.9027,0.9039
2022-03-18 09:00:00,0.9039,0.9048,0.9036,0.9045
2022-03-18 10:00:00,0.9045,0.9065,0.9044,0.9063
2022-03-18 11:00:00,0.9062,0.9075,0.9057,0.9073
2022-03-18 12:00:00,0.9073,0.9077,0.9064,0.9076
2022-03-18 13:00:00,0.9073,0.9088,0.9073,0.9073
2022-03-18 14:00:00,0.9073,0.9073,0.906,0.9069
2022-03-18 15:00:00,0.9069,0.907,0.9051,0.9051
2022-03-18 16:00:00,0.9053,0.9057,0.9033,0.904
2022-03-18 17:00:00,0.9041,0.905,0.9038,0.9043
2022-03-18 18:00:00,0.9046,0.906,0.9043,0.9049
2022-03-18 19:00:00,0.9049,0.9051,0.9029,0.9042
2022-03-18 20:00:00,0.9042,0.9046,0.9042,0.9042
2022-03-18 21:00:00,0.9045,0.9046,0.903,0.9043
2022-03-18 22:00:00,0.904,0.9043,0.9038,0.9039
2022-03-18 23:00:00,0.9039,0.9043,0.9039,0.9041
2022-03-19 00:00:00,0.9042,0.9044,0.9039,0.9044
2022-03-19 01:00:00,0.904,0.9044,0.9039,0.9041
2022-03-19 02:00:00,0.9041,0.9043,0.9039,0.9043
2022-03-19 03:00:00,0.9045,0.9048,0.9042,0.9044
2022-03-19 04:00:00,0.9044,0.9046,0.9041,0.9044
